serial_number,stock_code,stock_abbr,net_cash_flow,net_cash_flow_yoy_growth,operating_cf_net_amount,operating_cf_ratio_of_net_cf,operating_cf_cash_from_sales,investing_cf_net_amount,investing_cf_ratio_of_net_cf,investing_cf_cash_for_investments,investing_cf_cash_from_investment_recovery,financing_cf_cash_from_borrowing,financing_cf_cash_for_debt_repayment,financing_cf_net_amount,financing_cf_ratio_of_net_cf,report_period,report_year
1488,300878,维康药业,1904.7679100000003,354.6986045199019,7781.867754999999,408.5467690916737,12083.291620999998,1290.879071,67.7709375626766,2176.652497,24100.0,1100.0,2526.1335,-3826.6177310000003,-200.8967975001217,2025H1,2025
1490,002166,莱茵生物,45732.27986,678.1829380443736,-25842.211178,-56.50759432311408,136379.118652,-28175.25348,-61.609116287779145,18483.3825,0.0,83491.3517,84190.61297,99557.386857,217.6960937914631,2022FY,2022
1491,002166,莱茵生物,-1548.222758,-611.8433690274423,-55.228338,3.567208769837757,35987.912069,-9004.915051,581.6291618547567,510.0,0.0,26088.825,18452.278,7506.405366,-484.8401386178305,2023Q1,2023
1493,002166,莱茵生物,-28244.726192000002,-131.2064960321741,10986.268855,-38.89670864684019,93613.498049,-36526.914014999995,129.32295313008143,32553.543551,0.0,65363.28995,58546.03209,-2870.906266,10.164397581638273,2023Q3,2023
1496,002166,莱茵生物,-18356.126706,,8544.401312,-46.54795343729635,65716.64374,-23966.17115,130.5622451503686,18200.084966,0.0,46063.28995,38213.04225,-732.3200969999999,3.98951319485406,2023H1,2023
1498,002166,莱茵生物,-41393.766112,-188.90880627310145,16508.296084999998,-39.88111649549632,133294.48472,-47248.468568000004,114.1439231215609,42996.290262,0.0,67790.0,70527.11009,-10697.527626000001,25.843330121389467,2023FY,2023
1500,002166,莱茵生物,17.400865,101.12392515289457,1577.663533,9066.581075136208,62789.488140999994,-7047.725146,-40502.154036595304,7047.820145999999,0.0,21160.6225,8970.1225,5469.619533,31433.032398102052,2024Q1,2024
1501,002166,莱茵生物,8564.922062,130.3239691678297,14273.645408000002,166.65236770020246,143882.687038,-14773.856343000001,-172.49259521633232,15765.703266,249.60731099999998,83375.6045,49858.4059,8935.385525,104.3253570822744,2024Q3,2024
1503,002166,莱茵生物,2639.256452,114.37806839248563,2961.745814,112.21894756591846,99501.786644,-10781.588179999999,-408.50854686098535,10788.975292000001,0.0,53807.6045,21467.5111,10359.700042,392.5234334143441,2024H1,2024
1506,002166,莱茵生物,-6389.501636,84.28554390548364,21794.283483000003,-341.09520154444806,188828.04541199998,-22830.471358000003,357.31223902295596,20708.113572,412.40718599999997,94289.4636,70357.0255,-2975.961471,46.5757994994901,2024FY,2024
1507,002166,莱茵生物,15872.337271,,18293.611399,115.25467917333043,59410.63879600001,-5318.474745,-33.507823417520676,5332.454953,3.645408,29188.91565,21102.00925,2808.920041,17.696952837135814,2025Q1,2025
1510,002166,莱茵生物,8914.186609999999,4.077848525319123,34645.770223,388.65879455714025,148618.291697,-11470.828815,-128.68060000148463,12024.686148,99.86835,78984.84085,78944.00925,-14410.024503999999,-161.6527130791129,2025Q3,2025
1512,002166,莱茵生物,7426.932712000001,181.40246493939424,31171.992117,419.71555857284307,105603.539449,-8472.607937,-114.07950314819008,8522.631472,38.083952000000004,50384.84085,50001.00925,-13734.52585,-184.92864258496056,2025H1,2025
1513,002737,葵花药业,108432.93480799999,424.8257965616898,197078.5872,181.7515937837181,621303.072883,-64443.006814,-59.43121149317589,274310.0,217375.220733,28000.0,23356.92,94761.975023,87.39224405462521,2022FY,2022
1516,002737,葵花药业,45184.227599,3.1344929635229377,24902.865264,55.11406653889806,169152.05911300002,19621.980689,43.42661528518475,2000.0,25000.0,1000.0,1764.42,659.875001,1.460410050286229,2023Q1,2023
1517,002737,葵花药业,-67485.77904299999,,38752.053768,-57.42254785753945,427157.161781,-3138.6127899999997,4.650776555457953,162035.75,167000.0,1000.0,42000.0,-103108.339909,152.7852850943639,2023Q3,2023
1520,002737,葵花药业,-42725.829786,-101.67756177485965,37577.796473,-87.95100448888917,319777.845444,19421.694759,-45.45656539914392,122000.0,149038.056199,1000.0,39000.0,-99750.574601,233.46667601452958,2023H1,2023
1521,002737,葵花药业,-11271.204439,-110.39463190677048,88968.78951599999,-789.3458946424137,616438.941761,77295.69809800001,-685.7802865374857,212635.75,227000.0,28000.0,42000.0,-103883.024401,921.6674665357831,2023FY,2023
1524,002737,葵花药业,120997.226126,167.78642140311337,20429.057295,16.883905482036653,151581.130434,100683.185831,83.21115206901847,2000.0,100000.0,1000.0,0.0,-101.579256,-0.08395172290497042,2024Q1,2024
1525,002737,葵花药业,-108770.82827,-61.17592448728253,-39917.313102,36.69854660195648,250642.810271,25480.084626,-23.425476326015662,310000.0,340000.0,1000.0,1000.0,-94279.99290900001,86.67764547583509,2024Q3,2024
1528,002737,葵花药业,-58185.875620000006,-36.184307973500864,-14215.847488999998,24.431784067048806,205234.562664,47607.731591,-81.82008276702119,180000.0,230000.0,1000.0,1000.0,-91567.419569,157.37052780129665,2024H1,2024
1529,002737,葵花药业,-124774.45073800001,,-30748.013723000004,24.64287643915527,311800.7102,91175.064613,-73.07190219931191,483000.0,489052.6609,1000.0,1000.0,-210175.84008,168.44461252834915,2024FY,2024
1531,002737,葵花药业,-10023.057479000001,-108.28370847821134,10171.056951,-101.47659007553418,66916.7211,-20028.688986,199.8261411546675,176000.0,155498.3011,0.0,0.0,-163.51448200000002,1.6313832614707688,2025Q1,2025
1533,002737,葵花药业,-35253.373003,67.58931271949945,22032.39922,-62.497279957084054,155859.461729,-27691.499975,78.54993044961542,6742.142309999999,811911.6312909999,1800.0,1000.0,-29600.793581,83.96584797284795,2025Q3,2025
1536,002737,葵花药业,40353.851121,169.3533451048201,34962.238442,86.63916199018185,141488.350764,5604.721722,13.888938890105889,2138.873701,561754.3011,0.0,1000.0,-226.834077,-0.5621125882628742,2025H1,2025
1537,002424,贵州百灵,20731.269203,151.97276991205882,50215.221326,242.2197157071956,334279.010962,2569.994613,12.3967065780425,1870.0,5464.953856,147860.0,166210.0,-31527.888726999998,-152.07891238244898,2022FY,2022
1540,002424,贵州百灵,-5570.170126,26.800842689166625,-5787.136646,103.89515068825746,119325.673379,1780.651798,-31.967637571578187,8.13314,0.0,47670.0,36280.0,-1563.685278,28.072486883320735,2023Q1,2023
1542,002424,贵州百灵,-24762.6068,-143.04100179858693,-7586.218838,30.63578442799487,270238.836727,-8897.727744,35.93211254317538,429.253,0.0,156860.0,146060.0,-8278.659648,33.43210072697193,2023Q3,2023
1544,002424,贵州百灵,-6429.649757,-122.36979193778109,17453.448933,-271.45256106677226,191093.888494,-7050.155623000001,109.65069466380267,429.253,0.0,87930.0,83480.0,-11516.203148,179.11089380043194,2023H1,2023
1545,002424,贵州百灵,-12387.350784999999,-159.75201355837606,16313.026192,-131.69100056287783,410735.385334,-3483.129016,28.11843368654551,529.253,1631.826072,169808.082964,168210.0,-21480.926834,173.41017629057157,2023FY,2023
1547,002424,贵州百灵,-11597.716708,-108.2111757029663,-25466.420838,219.5813320774898,74530.565384,-1359.8572880000002,11.725215594048636,0.0,0.0,53815.432523,27570.0,15228.561418000001,-131.30654767153845,2024Q1,2024
1549,002424,贵州百灵,-15173.050453999998,34.674004244506236,53570.592789999995,-353.0640918410539,264730.485367,-3114.846111,20.528806125328924,1000.0,281.001133,111563.014949,172138.82188099998,-65628.788298,432.53522748748657,2025Q3,2025
1551,002424,贵州百灵,14663.958993,259.38474093079986,24934.937736,170.04233132336884,155141.910004,-3653.04795,-24.911744173206035,2898.562924,224.158742,106323.014949,109090.76521400001,-6617.922114,-45.13052796423624,2025H1,2025
1553,002898,赛隆药业,-4948.567392,-176.91661732799776,1412.468573,-28.542979434481147,24914.971917,-1835.0520190000002,37.08249021659479,0.0,323.879,3460.0,12878.0,-5790.496168,117.0135861413363,2022FY,2022
1556,002898,赛隆药业,-2422.652622,-0.9227819054594908,-555.221703,22.917924673065244,6700.662611,-511.62480199999993,21.11837237224842,0.0,0.0,3000.0,6999.3513,-1355.806117,55.96370295468633,2023Q1,2023
1557,002898,赛隆药业,-5572.880802000001,-39.03494226535362,283.25026299999996,-5.08265425125093,21154.850449,-4622.850392,82.9526156443351,12500.2,9500.2,8500.0,11567.3513,-1233.280673,22.130038606915818,2023Q3,2023
1560,002898,赛隆药业,-2011.4172019999999,10.665593181313087,1303.197449,-64.79001212201028,14603.53484,-2439.812959,121.29820489623117,3500.2,2000.2,8500.0,10749.570678,215.921473,-10.734792999945718,2023H1,2023
1562,002898,赛隆药业,1450.189624,133.98375523914294,3570.6967409999997,246.22274783287233,27704.928913,-1932.5369850000002,-133.26098553026193,15500.2,15287.2,11500.0,13095.3513,-187.970132,-12.961762302610433,2023FY,2023
1564,002898,赛隆药业,-3057.385534,-26.199914351567315,-1743.629279,57.03007552072757,3334.529171,118.704507,-3.8825495077389873,8999.8,8999.8,2000.0,3000.0,-1432.460762,46.852473987011415,2024Q1,2024
1565,002898,赛隆药业,-2665.333904,52.17313991278151,-3173.254211,119.05653570225248,13085.117726,-1179.679653,44.26010756962179,12381.576123,11594.676123000001,9825.072,6542.0,1687.5999600000002,-63.316643271874284,2024Q3,2024
1567,002898,赛隆药业,-5278.886253,-162.44611250968114,-4451.81485,84.3324640206071,6429.942847,-89.289771,1.6914509371982867,8999.8,9212.8,6994.0,6542.0,-737.7816320000001,13.976085042194603,2024H1,2024
1569,002898,赛隆药业,-3713.8684200000002,-356.0953656361287,-7058.959448999999,190.0702623438662,18829.680603999997,2286.848611,-61.5759190251549,16880.681058000002,17093.276123,14005.656518000002,10284.0,3440.426457,-92.63727380519312,2024FY,2024
1571,002898,赛隆药业,-1586.9868310000002,48.093336173938994,-1288.696258,81.20396671394936,3300.353243,-199.017726,12.54060349540481,499.9,499.9,3670.0,3238.0,-99.272847,6.255429790645817,2025Q1,2025
1573,000766,通化金马,3250.306056,115.34443745217746,19816.38579,609.6775333947198,144801.848915,-2123.903577,-65.34472570911643,200.0,190.0,160700.0,166233.154047,-14442.176157,-444.33280768560337,2022FY,2022
1575,000766,通化金马,-1844.1114699999998,58.09904879686103,675.2718980000001,-36.61773753839295,34738.657384,9359.07092,-507.5111278387093,0.0,0.0,13000.0,22720.0,-11878.454287999999,644.1288653771021,2023Q1,2023
1577,000766,通化金马,-5728.433172,-104.55404082692685,8503.596709,-148.4454204784079,101237.134928,8329.244853,-145.40179841343883,0.0,0.0,13000.0,22720.0,-22561.274734,393.8472188918467,2023Q3,2023
1580,000766,通化金马,-917.992793,61.10385443960992,4110.21197,-447.7390238073471,69323.20474500001,8915.659748,-971.212390335182,0.0,0.0,13000.0,22720.0,-13943.864511000002,1518.9514141425293,2023H1,2023
1581,000766,通化金马,-6795.124317,-309.06106071015483,11277.907113,-165.97057812150692,135680.51196099998,7313.323740000001,-107.6260477192974,6552.0,8.169866,13000.0,22720.0,-25386.35517,373.59662584080434,2023FY,2023
1583,000766,通化金马,7330.605645000001,497.5142373036702,-1119.805298,-15.275754176788759,30539.587775,-444.707093,-6.0664440911962325,0.0,0.0,23450.0,13000.0,8895.118036,121.34219826798498,2024Q1,2024
1585,000766,通化金马,10091.009705,276.1565405759438,11140.749968,110.4027277119738,96193.808401,-2614.717168,-25.911353218741155,0.0,0.0,23450.0,13100.0,1564.976905,15.508625506767363,2024Q3,2024
1587,000766,通化金马,8894.875895000001,,3810.842415,42.84312069089301,63533.991268,-1683.767153,-18.929630642137248,0.0,0.0,23450.0,13000.0,6767.800633,76.08650995124422,2024H1,2024
1590,000766,通化金马,10672.924397,257.0673897797358,16274.648978,152.48537675929344,129716.168202,-4912.468079,-46.0273857123997,2808.0,8.169866,23450.0,13100.0,-689.256502,-6.457991046893762,2024FY,2024
1591,000766,通化金马,5763.540409,-21.37702274393728,4180.004938,72.52495239684194,31566.091916,-508.25611399999997,-8.818470556853173,0.0,0.0,23650.0,19550.0,2091.791585,36.29351816001122,2025Q1,2025
1593,000766,通化金马,4470.586885,-55.69732845678599,7081.302195,158.39759694101105,94009.02373300001,-806.9119099999999,-18.049350806879573,0.0,0.0,184005.0,179705.0,-1803.8034,-40.34824613413145,2025Q3,2025
1595,000766,通化金马,6611.700324,-25.668436501552787,7804.756888,118.04462552044728,66684.85174700001,-1235.134824,-18.68104668199417,0.0,0.0,23650.0,19550.0,42.07826,0.6364211615468857,2025H1,2025
1598,300391,长药控股,-7092.592648000001,-190.37326802565954,-6607.5132380000005,93.16076033019061,149817.345353,-6242.147897999999,88.00939526338351,4005.0,9500.0,51743.683294999995,44955.830476999996,5757.62931,-81.1780627444262,2022FY,2022
1599,300391,长药控股,-847.6603650000001,-109.03035999661854,2434.1147260000002,-287.15684093593313,16218.723978999999,-57.054795,6.73085558270735,0.0,0.0,40801.2,1701.772866,-3224.379834,380.3858204459046,2023Q1,2023
1602,300391,长药控股,-796.210359,89.85807951409299,3193.700616,-401.1126682666031,74460.461914,-503.959326,63.294746206636574,0.0,0.0,4068.3,12163.509408,-3488.999596,438.2007288101611,2023Q3,2023
1604,300391,长药控股,-1078.226077,-133.592506399805,1204.157484,-111.67949928927567,57088.692416,-396.86994500000003,36.80767451889405,4005.0,0.0,59769.955337,5287.917892,-1883.1362550000001,174.65133659534,2023H1,2023
1606,300391,长药控股,-523.94687,92.61275959295725,-14742.587169,2813.75612931899,93117.73266000001,6445.368433,-1230.1568731577688,4005.0,0.0,13938.5,25554.831244999998,7773.271866,-1483.599256161221,2023FY,2023
1607,300391,长药控股,-398.43666,52.99571898704972,-3281.672193,823.6371103502373,4940.039201,-269.0657,67.5303572718434,0.0,0.0,1025.0,1654.861951,3150.290779,-790.6628820249623,2024Q1,2024
1610,300391,长药控股,-261.979432,67.09670641197975,-3274.323281,1249.8398275021837,9498.866103,-1114.749591,425.5103473161206,0.0,0.0,5150.4,6079.900355,4125.070559000001,-1574.5780222166452,2024Q3,2024
1612,300391,长药控股,-393.53044900000003,63.50204679755672,-3012.789456,765.5797572095876,6848.916572,-1439.408588,365.76803438150216,0.0,0.0,2250.4,1849.3347649999998,4055.583855,-1030.564182595182,2024H1,2024
1613,300391,长药控股,-89.522697,82.91378341471913,-7530.413559999999,8411.736701810938,13809.241899,-1052.4697,1175.645657771012,255.0,0.0,5000.8,10410.513068,8493.360563,-9487.382359581952,2024FY,2024
1615,300534,陇神戎发,972.497341,93.25120086132846,2887.597294,296.92598347166074,39974.226651,-1915.0999530000001,-196.92598347166071,650.0,0.0,0.0,7006.575554999999,-7060.072220999999,-725.9734215561213,2022FY,2022
1617,300534,陇神戎发,-1299.245539,-163.17102218644902,533.162594,-41.03632285013372,7205.440602,-1832.408133,141.03632285013373,332.408133,0.0,0.0,0.0,-19.075001,1.4681598225599142,2023Q1,2023
1619,300534,陇神戎发,-10579.956547,-886.8662530399079,3843.389021,-36.327077563374424,81545.44040800001,-9644.593713,91.15910514523591,0.0,0.0,14200.0,125.0,-4778.7518549999995,45.16797241813851,2023Q3,2023
1622,300534,陇神戎发,-11115.114722,-500.34732795976475,-1782.4771670000002,16.036516145640554,54746.34891,-4562.53195,41.04799693132667,100.0,0.0,14200.0,125.0,-4770.105605,42.915486923032766,2023H1,2023
1623,300534,陇神戎发,-8055.181637999999,-135.9980913960777,9652.62929,-119.83130516218412,118190.98170799999,-20592.62166,255.6444110813731,12635.903656,0.0,14200.0,250.0,-5071.9072719999995,62.9645301612254,2023FY,2023
1625,300534,陇神戎发,3841.59301,141.60898101751377,8471.063625,220.50913782248892,26480.904580000002,-1838.9528510000002,-47.86953865787048,1838.9528510000002,0.0,300.0,3000.0,-2790.517764,-72.63959916461843,2024Q1,2024
1628,300534,陇神戎发,2704.648821,125.56389347144264,16503.373582,610.185450098403,86037.610566,-3789.82272,-140.12254347308476,5410.701668,0.0,300.0,3875.0,-10008.902041,-370.0629066253182,2024Q3,2024
1630,300534,陇神戎发,6430.098322,157.85004008346394,16388.336788999997,254.86914769139352,59840.88395,-4134.066914,-64.29243702006335,3449.607987,0.0,300.0,3575.0,-5824.171553,-90.57671067133023,2024H1,2024
1632,300534,陇神戎发,96.084564,101.19282926590662,23707.754602,24673.84313884174,129171.912773,-7761.762381999999,-8078.053392634429,7821.762381999999,0.0,991.87345,4338.0,-9156.587,-9529.716968898354,2024FY,2024
1633,300534,陇神戎发,-3517.325258,-186.48000655934325,-3238.471882,92.07200484613243,31216.710041000002,-878.5966390000001,24.979112665275157,878.5966390000001,0.0,127.251,368.468,599.743263,-17.051117511407586,2025Q1,2025
1636,300534,陇神戎发,-13137.647762,-605.6676035560386,-8081.569731999999,61.514586769296265,72586.505236,-3942.8422590000005,30.01178240144691,4022.892259,0.0,3554.411,1133.0,-1113.235771,8.473630829256816,2025Q3,2025
1637,300534,陇神戎发,-9487.127448000001,-249.35619210286055,-6835.065691,72.04568219899811,53820.261289,-3220.409176,33.94503967245534,3220.4591760000003,0.0,3051.611,1115.0,-22.043662,0.23235338748028592,2025H1,2025
1639,300147,香雪制药,-4523.235057,85.19668704283647,22737.726286,-502.68725811213136,225676.30495999998,45764.306778,-1011.7605254048597,3080.0,5791.180345000001,56390.5,105681.78505399999,-65277.315985,1443.1555106555675,2022FY,2022
1641,300147,香雪制药,-4060.2571740000003,-125.89992690717055,5497.754005,-135.40408327347,51477.417359,-2034.410111,50.10544957662822,0.0,0.0,4295.0,2844.166127,-7518.138145,185.16408746575615,2023Q1,2023
1643,300147,香雪制药,-4393.567312,-55.74354329127519,19196.87247,-436.9313386315543,151596.252778,-4069.0307090000006,92.61336904720673,0.0,5772.292670000001,4295.0,8417.453989,-19521.568837,444.32160590054934,2023Q3,2023
1646,300147,香雪制药,-4117.495729,-275.1451237517751,15254.833513,-370.48814417847325,102332.286016,-3282.951626,79.73175546674622,1180.0,0.0,4295.0,6879.095856,-16089.723692,390.7647937234812,2023H1,2023
