serial_number,stock_code,stock_abbr,net_profit,net_profit_yoy_growth,other_income,total_operating_revenue,operating_revenue_yoy_growth,operating_expense_cost_of_sales,operating_expense_selling_expenses,operating_expense_administrative_expenses,operating_expense_financial_expenses,operating_expense_rnd_expenses,operating_expense_taxes_and_surcharges,total_operating_expenses,operating_profit,total_profit,asset_impairment_loss,credit_impairment_loss,report_period,report_year
1517,002737,葵花药业,40613.507245,85.8117861598062,1628.204189,176552.189446,47.31446358031066,71402.719457,39812.832357,11756.497241,-556.507131,2116.8133510000002,1831.0234269999999,126363.378702,51491.109953,51478.06625,-267.533018,-163.800165,2023Q1,2023
1519,002737,葵花药业,85118.60737,65.24583813620688,5354.732609000001,423519.557894,31.141474636624334,176805.314897,100896.844065,36381.710288999995,-2492.315352,9510.09312,4790.443143,325892.090162,104367.903174,103629.531323,16.164556,141.091707,2023Q3,2023
1521,002737,葵花药业,63815.970316,59.50003119699918,4408.447089,303392.265376,34.89086831520132,123981.536567,71995.030024,24359.658408000003,-1675.6740710000001,4722.844345,0.97854,226806.81665500003,81712.375105,81583.999008,66.784285,-371.632231,2023H1,2023
1523,002737,葵花药业,111914.204233,28.05252451615015,12727.958241,570028.67459,11.89074649025066,249155.91924000002,136652.85199300002,47284.48013,-3196.299038,12864.72292,2.054021,449612.126121,136682.589932,135476.97210699998,-97.822609,255.312134,2023FY,2023
1525,002737,葵花药业,25518.328886000003,-37.91340305840959,2315.620391,151818.106965,-14.00950198273532,65636.530785,39510.303063,11884.269814,-1111.315212,2299.39109,1611.906052,119831.085592,33822.756637,33762.256457999996,-185.923183,-299.105406,2024Q1,2024
1527,002737,葵花药业,58683.54065,-31.739012680844493,14447.306725999999,296690.646188,-29.94641199964211,141718.252764,54006.078214,30062.245350999998,-2173.22265,7943.335055,3870.878897,235427.56763099998,74119.464494,74436.607202,-364.96506,-2128.665505,2024Q3,2024
1529,002737,葵花药业,48633.275784,-23.95355765859152,4061.9319450000003,252760.20968200002,-16.688644198378196,111965.16460799999,51772.397572,22108.258385,-2096.3824050000003,5143.449515,3020.913509,191913.80118399998,63711.236976,64020.125955999996,-99.219251,-792.0875599999999,2024H1,2024
1531,002737,葵花药业,49204.542413,-56.844807119601114,17573.619702,337704.767727,-40.75652984125785,186097.457518,43100.620826,42306.939092,-2309.909016,12412.957453,7.343153999999999,286543.720818,78496.33114400001,63448.752855,-5693.00451,-587.9407570000001,2024FY,2024
1535,002737,葵花药业,5711.182108,-78.2313430477585,2320.72523,66349.532467,-56.29669359380423,41610.937238,8221.58473,8445.775904,-130.353303,2019.0757429999999,1066.066802,61233.087114,7270.591840000001,7018.777615999999,-114.30033,-307.951699,2025Q1,2025
1537,002737,葵花药业,-3353.869369,-107.58271206352296,5038.859986,168398.40473900002,-43.24108059938861,104991.173715,33647.904908,27072.270822000002,-392.439911,6610.774022,2813.0414920000003,174742.725048,234.923029,-623.476274,-683.9558040000001,-317.00156499999997,2025Q3,2025
1539,002737,葵花药业,8130.990540999999,-84.20056749832935,3524.570307,131014.332588,-48.16655170810692,80111.034262,18684.182719,18537.508768,-312.637185,4518.163923,2130.219635,123668.472122,11801.81832,11246.18115,-389.844714,-362.519049,2025H1,2025
1541,002424,贵州百灵,13819.745635,24.136232211999655,1396.315762,354013.22727699997,13.789500794335494,141192.329642,153037.621751,21667.567925,9970.176215000001,2240.389619,3748.657927,333028.60225,15564.884365,15905.622900999999,-2565.527881,-8093.628769,2022FY,2022
1543,002424,贵州百灵,9230.639478000001,40.35537171748173,534.404161,109162.61531600001,47.773427485952254,43444.820155,39543.259423,5375.340043,2526.7062530000003,1635.8969359999999,1393.8671980000001,93919.890008,12584.508006,12564.526948,-1.8757279999999998,-2756.031995,2023Q1,2023
1545,002424,贵州百灵,14048.063236000002,36.68634192957148,2957.780675,280973.524123,33.87852766108508,123226.369931,112309.702124,17605.964272,6144.830075,2332.072611,3458.885024,265077.824037,16863.582773,16950.779004,113.848638,-1347.7802140000001,2023Q3,2023
1547,002424,贵州百灵,12033.824840000001,42.493566544161204,354.399657,189953.14583599998,48.071842676588346,82369.392064,68549.052289,11522.919493000001,4354.589935,2227.8546739999997,1798.3411170000002,171391.560169,14076.175169,14066.288365999999,-1329.435733,-2740.348134,2023H1,2023
1549,002424,贵州百灵,-41451.122117,-402.73247481429763,3250.68296,426297.144021,20.418422582679664,190577.40651600002,231079.469552,24919.292164,8658.676397,4204.039854,3611.0604719999997,464421.97757299995,-48441.661385,-49306.939537,-4699.5679820000005,-8551.687132,2023FY,2023
1551,002424,贵州百灵,5169.510314,-44.39550090657486,462.7661,133274.427005,22.08797546596148,48191.160683999995,66170.922873,5292.11235,2110.504845,302.008242,1656.567007,123723.276001,6480.947448,6466.618676,-1.8757279999999998,-2949.651297,2024Q1,2024
1553,002424,贵州百灵,5681.443227000001,-32.94460951074836,6288.1551,210157.59226,-24.278674121289296,98961.269663,69854.58425,15320.059618000001,4820.647204999999,2961.864418,3299.735392,195218.160546,14504.290521,12897.806439,-3849.3034079999998,362.727231,2025Q3,2025
1554,002424,贵州百灵,5183.4649770000005,-37.7198871315597,5642.913794,146197.744993,-31.77371153598354,69450.084712,49868.983419,10156.588138,3322.855746,1224.730394,2316.220602,136339.46301099999,887.370665,11102.061601000001,-2867.396539,540.7462519999999,2025H1,2025
1557,002898,赛隆药业,-3731.234843,-59.85479622871509,368.056821,26419.265591,6.926568818638458,12293.987697,9870.277906,4388.79713,689.436199,2350.147458,85.881058,30092.159461000003,-2878.982676,-2967.059015,-489.850629,-839.593985,2022FY,2022
1559,002898,赛隆药业,319.737456,149.62707764726318,75.281479,7942.7813049999995,27.67897529210638,3685.1624979999997,2093.134029,1093.113816,142.601618,727.725513,105.162126,7846.8996,400.37602000000004,400.355008,-2.66903,34.296723,2023Q1,2023
1561,002898,赛隆药业,432.42020099999996,154.80820388224828,108.12511299999998,22537.784596,16.875380181832984,11056.064411,5314.235087,3660.5995350000003,494.60029699999996,2183.42308,358.07000899999997,23066.992419,1140.181256,1095.79856,-76.644463,938.25494,2023Q3,2023
1562,002898,赛隆药业,298.753779,184.07933159446338,102.06829599999999,15678.329097,19.349658875293905,7366.318214,4296.883147,2212.721881,329.480192,1514.022667,24.593026000000002,15948.820072,758.060749,742.9003349999999,-30.021205,564.2851400000001,2023H1,2023
1565,002898,赛隆药业,953.368457,125.5510406192508,745.668056,31062.702668,17.575950629686837,16716.047969,5715.028711,4966.078433,672.157863,2752.9225890000002,51.200871,31315.988547000004,2256.67203,2235.666875,-394.771407,1262.002459,2023FY,2023
1567,002898,赛隆药业,162.409066,-49.20549252133913,56.592541000000004,6948.440079999999,-12.518804016095217,4187.400822,545.356758,1115.230209,146.075748,534.492389,102.089065,6630.644990999999,217.71926499999998,213.71478599999998,30.148629999999997,-267.727582,2024Q1,2024
1569,002898,赛隆药业,-369.29814,-185.40261050385112,156.99313899999999,21874.413656,-2.943372438290743,11935.837431999998,3883.392222,3556.310702,495.74124400000005,1862.074938,336.248036,22069.604574,-332.04913,-296.411929,10.360644,-263.580852,2024Q3,2024
1571,002898,赛隆药业,176.46811499999998,-40.9319220695113,121.748554,15606.241675,-0.45979020821673033,8305.984792,2903.409602,2255.2544329999996,277.082106,1139.846791,214.710782,15096.288506,240.430208,239.64641,-82.646716,-324.84015899999997,2024H1,2024
1573,002898,赛隆药业,-3314.561122,-447.6684274231237,236.80602000000002,26356.727684999998,-15.149921219984435,16274.585244,3330.1466370000003,4799.018932,644.089625,2451.163367,84.31366,28002.912705000002,-3541.730363,-3491.970642,-2050.789018,50.703993,2024FY,2024
1575,002898,赛隆药业,-103.850528,-163.94379978763007,35.184745,5408.677912,-22.159825086956776,2726.5798800000002,931.1231720000001,958.035677,172.13748999999999,605.956436,103.249004,5497.081659,-107.307053,-108.52455800000001,-0.030974,-47.500242,2025Q1,2025
1577,000766,通化金马,3015.13489,-14.12075748283734,1143.956004,147074.87751400002,-2.9517793150253864,35320.864019,81514.486395,10832.540906999999,8064.894507999999,6490.86831,274.67384100000004,143195.392315,5138.947837,5017.395175,28.07925,-40.520891,2022FY,2022
1579,000766,通化金马,696.244785,20.38131519556136,238.67175099999997,30855.742608999997,-13.702398809916572,8301.207701000001,16241.119343,2579.384916,1767.63275,932.763528,227.141872,30049.25011,573.297251,557.1651049999999,-0.446018,-466.92232300000006,2023Q1,2023
1581,000766,通化金马,1555.063598,26.654299205776834,630.925075,104424.20773200001,3.007519527998925,26010.027523,58462.518901999996,8004.987461,5774.225786999999,2974.070407,731.767742,101957.597822,2346.384455,2216.886908,-234.845826,-603.946735,2023Q3,2023
1583,000766,通化金马,1077.691131,45.61927059346142,407.799421,72849.10833300001,5.011485180906833,18449.932992,40879.048438,5288.352925,3775.567034,2171.779204,131.664108,71096.390165,1142.459492,1051.714714,-234.06438300000002,-515.119231,2023H1,2023
1585,000766,通化金马,4393.37039,48.090877052675864,1069.608233,147334.53010499998,0.17654448903093295,37913.773542,79206.734444,11293.601973,8002.9527689999995,4582.041581,287.128604,142046.576836,5166.79681,5485.505055,-202.841498,-705.307533,2023FY,2023
1586,000766,通化金马,918.628068,36.36939231122332,402.142065,29557.301613,-4.2081015921531195,7994.188916,15303.213228,3147.47875,1527.8523050000001,785.41934,217.615469,28975.768008,1087.807974,1086.413942,29.35145,9.969906,2024Q1,2024
1588,000766,通化金马,2392.3749829999997,60.68403452222214,725.658412,96858.917659,-7.244766551081703,23838.37604,52525.391792,8819.184306000001,5735.924002000001,2849.96236,683.706504,94452.545004,2609.2510429999998,2579.610639,-276.732853,-555.821468,2024Q3,2024
1591,000766,通化金马,1246.834298,19.865832056433668,525.347834,64918.171175,-10.886800593010639,16078.602653,35580.89479,5795.637626,3635.113458,1833.372634,453.99752,63377.61868099999,1391.105679,1356.9868800000002,-245.169633,-544.36793,2024H1,2024
1593,000766,通化金马,5643.732561,29.50151945883872,955.4462800000001,132255.772402,-10.23436779704927,33157.753114,67192.34759199999,11734.117372,8186.665836,5034.317841,265.725654,126097.42324,6742.671478,6708.501679,255.137637,-851.12031,2024FY,2024
1595,000766,通化金马,1158.276207,26.23004754506387,202.665335,29928.243673,1.25499297891541,8498.144617,14056.205219,2687.494768,1960.755057,1068.722931,373.430672,28644.753264,1433.526774,1441.619263,-0.971784,-4.370228,2025Q1,2025
1596,000766,通化金马,2496.346801,4.721569525495722,760.341608,89225.11293999999,-7.881364879458452,24469.633211,43472.271736,8421.908283,6013.142408,2799.155263,1082.0968480000001,86258.207749,3514.494729,3458.8261340000004,-49.386983,-245.04920299999998,2025Q3,2025
1598,000766,通化金马,1680.39945,36.41064837492681,357.130566,64998.38084400001,0.12355503482034665,17342.064147999998,33238.200619999996,5492.086935,3987.592817,1861.74773,795.29836,62716.99061,2449.915424,2420.3581440000003,-18.608351000000003,-178.408517,2025H1,2025
1601,300391,长药控股,-2327.331549,-72.02529989616376,633.06655,161532.29345899998,-31.61051832699399,126854.502721,3324.235796,10308.192754000002,5074.2270579999995,2575.887345,0.10159299999999999,148840.320916,7994.582133,7182.569635,-5161.102989999999,-5692.937711,2022FY,2022
1603,300391,长药控股,-2295.814164,-161.33967873633807,34.801894,13679.288094,-74.91897055415372,12565.160596,474.178277,1810.496873,1021.19759,201.113443,66.001733,16138.148512,-3187.253897,-3192.5795190000003,-20.368675,-742.8266980000001,2023Q1,2023
1605,300391,长药控股,-11585.239422,-233.44234299435232,175.359261,102186.755656,-28.171436424842078,85910.87918999999,2481.812953,5952.87983,5738.008349000001,613.649943,241.34483799999998,100938.575103,-19550.558816,-11540.283534,-10688.906986,-10254.756334,2023Q3,2023
1607,300391,长药控股,-2421.506146,-358.12608871992666,147.975772,47601.348079,-52.00753385404735,39739.576581,980.6918310000001,4054.0838369999997,2067.7334140000003,366.42683,0.0639,47381.654947,-12422.010881999999,-4346.011686,-7886.766723999999,-4856.494172,2023H1,2023
1609,300391,长药控股,-60565.3315,,221.010867,119756.24011600002,-25.862353866475335,100155.581999,2358.946574,8411.38545,6096.79526,766.084544,2.873638,118159.91017,-66970.93806799999,-68101.013228,-55969.636287,-19589.525467,2023FY,2023
1611,300391,长药控股,-4750.590227000001,-163.26449337166207,24.569278,5909.176231,-56.80201929812503,5460.463879,510.36824800000005,1608.5180970000001,1242.219609,97.877788,55.483157999999996,8974.930779,-7743.333593,-8112.026942,-20.368675,-4702.148322999999,2024Q1,2024
1613,300391,长药控股,-18097.072699,-103.5777393665507,52.087133,10100.427166,-90.11571793119461,9602.818666,1304.1596220000001,5277.502594,6306.442222,332.874566,200.958406,23024.756075999998,-27662.907148000002,-28009.864952999997,-2739.290764,-12001.843953,2024Q3,2024
1615,300391,长药控股,-15257.305907,-542.7552341950377,34.679384999999996,7365.369297,-84.52697330173022,6948.203198,940.318458,3360.893527,4834.317701,220.531031,124.986254,16429.250169,-23835.931368,-24170.516245,-2729.418241,-12025.225284999999,2024H1,2024
1617,300391,长药控股,-62796.17285,-103.39407174383742,62.765288,11162.513267,-90.6789715039587,11879.105848000001,1298.024436,10259.423969,11041.062912000001,789.706202,0.204541,35514.787532999995,-133079.540926,-142771.577405,-44855.218719,-63465.27606900001,2024FY,2024
1619,300534,陇神戎发,2582.6457149999997,581.033144377624,264.277614,41324.680452,43.5816793402629,24952.387874,9223.29219,3065.576035,-227.470287,937.4296800000001,448.097748,38372.217331,2673.280175,3220.0156420000003,-478.25110199999995,-634.679738,2022FY,2022
1621,300534,陇神戎发,61.051894999999995,-78.42438664508829,46.229026,5525.876905,-10.341264552031427,3364.313243,1402.2147439999999,529.094775,-45.401758,150.00539799999999,81.559003,5481.785405,90.320526,90.32082700000001,-0.686606,73.504364,2023Q1,2023
1623,300534,陇神戎发,4682.765999,230.23633840080834,358.946109,81230.62628099999,102.51746156002307,26774.166196000002,40410.067598,3289.8965120000003,-255.778954,2065.095275,949.3712630000001,73232.81788999999,7461.00545,7428.8079450000005,-1.37857,-895.74905,2023Q3,2023
1625,300534,陇神戎发,3219.327172,227.0254577586249,217.2996,59147.22435,113.93612637975588,19429.985761,29364.78432,2297.527168,-194.915568,1433.659038,258.421488,53051.283142,5417.491758,5388.27655,5417.491758,-895.74905,2023H1,2023
1627,300534,陇神戎发,6164.765340999999,72.34287547743723,1038.295841,108005.002871,35.060036305011145,38622.919492,50802.624712,5234.686595,-311.151135,3017.3437910000002,509.980667,98600.33653,9519.951347,9701.95205,853.942149,-878.79221,2023FY,2023
1628,300534,陇神戎发,2214.102838,5.148732843294929,134.02024699999998,25491.428274,-13.974276776557963,6703.630419,13508.89566,1063.594282,-45.768491,398.448586,351.695362,21980.495818,3644.952703,3650.086631,3644.952703,3644.952703,2024Q1,2024
1631,300534,陇神戎发,2476.719751,-24.448618722608543,375.856847,80621.158075,-0.7502936194184512,23063.252365,45030.132283,3264.600588,-267.319989,1549.60575,1052.6940359999999,73692.965033,7298.816536,7072.276987,-69.312905,4.079552,2024Q3,2024
1633,300534,陇神戎发,2145.294775,-19.06383505402409,238.758782,55082.989654,-6.871387018856785,13797.649672,31920.208639999997,2186.6618550000003,-147.742624,1054.726743,754.382308,49565.886594,5782.311274000001,5558.560211999999,5782.311274000001,-33.550568,2024H1,2024
1635,300534,陇神戎发,2580.4597329999997,-38.0914212397691,690.0633230000001,103906.729623,-3.794521678680876,28840.300104,55711.65395299999,5943.431453,-333.607862,2407.495137,449.894071,94076.140163,10580.939842,10358.797305,5643.756724,99.641722,2024FY,2024
1637,300534,陇神戎发,2421.00045,6.5688685709875845,319.53707599999996,28944.311682,13.524099713896554,10597.001329,11889.680576,1336.2312769999999,-69.375968,599.980211,376.47931600000004,24729.996741,4534.966642,3824.242062,4534.966642,1.114625,2025Q1,2025
1639,300534,陇神戎发,2702.9405739999997,-11.070604827364662,672.439755,64728.770563,-16.122653755822316,21837.126453,30235.649761,3854.9926689999998,-111.724824,2032.790387,1181.081007,59029.915452999994,6238.074878,5322.771844,4.589912,-216.518212,2025Q3,2025
1640,300534,陇神戎发,2795.612983,9.222244762352078,494.31128099999995,49622.843757999995,-8.20921431417017,16775.155616,22378.57908,2558.952846,-102.521938,1383.583662,942.972573,43936.721839,5815.513847,5001.16701,4.589912,-368.217578,2025H1,2025
1643,300147,香雪制药,-53315.845693,22.890042283674504,3259.6664379999997,218706.99014,-26.375557541941987,164455.706525,33314.125825999996,27055.108044,21250.96686,9479.276861,620.0473519999999,257852.12756199998,-46699.507346,-51471.621446,-13857.757925,-2175.927478,2022FY,2022
