table_name,source_name,report_type,page_number,source_method,warning_text,stock_code,stock_abbr,report_year,report_period,total_operating_revenue,operating_revenue_yoy_growth,net_profit_10k_yuan,net_profit_excl_non_recurring,net_profit_excl_non_recurring_yoy,eps,roe,serial_number,net_profit_yoy_growth,gross_profit_margin,net_profit_margin,roe_weighted_excl_non_recurring,net_asset_per_share,operating_cf_per_share,asset_cash_and_cash_equivalents,asset_trading_financial_assets,asset_accounts_receivable,asset_inventory,asset_construction_in_progress,asset_total_assets,asset_total_assets_yoy_growth,liability_short_term_loans,liability_accounts_payable,liability_advance_from_customers,liability_contract_liabilities,liability_total_liabilities,liability_total_liabilities_yoy_growth,equity_unappropriated_profit,equity_total_equity,asset_liability_ratio,total_operating_expenses,operating_expense_cost_of_sales,operating_expense_taxes_and_surcharges,operating_expense_selling_expenses,operating_expense_administrative_expenses,operating_expense_rnd_expenses,operating_expense_financial_expenses,other_income,credit_impairment_loss,asset_impairment_loss,operating_profit,total_profit,net_profit,operating_cf_cash_from_sales,operating_cf_net_amount,investing_cf_cash_from_investment_recovery,investing_cf_cash_for_investments,investing_cf_net_amount,financing_cf_cash_from_borrowing,financing_cf_cash_for_debt_repayment,financing_cf_net_amount,net_cash_flow,net_cash_flow_yoy_growth,operating_cf_ratio_of_net_cf,investing_cf_ratio_of_net_cf,financing_cf_ratio_of_net_cf,operating_revenue_qoq_growth,net_profit_qoq_growth
income_sheet,新光药业：2023年一季度报告.pdf,全文,6,pdfplumber.combined_pages,,300519,新光药业,2023,2023Q1,9229.671731,-9.420151250117035,,,,,,1173,-28.89802047726,,,,,,,,,,,,,,,,,,,,,,5791.373009,4508.602364,112.88341000000001,544.608548,396.030892,358.13344900000004,-128.88565400000002,35.026441999999996,80.807763,-22.836999,3584.9891369999996,3585.7891369999998,3044.5257469999997,,,,,,,,,,,,,,,
cash_flow_sheet,新光药业：2023年一季度报告.pdf,全文,8,pdfplumber.combined_pages,,300519,新光药业,2023,2023Q1,,,,,,,,1174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10717.383098,2802.7614,0.0,170.11766799999998,-2612.5806820000003,0.0,0.0,190.18071799999998,190.18071799999998,-87.68026523266602,1473.7358389823726,-1373.7358389823728,100.0,,
core_performance_indicators_sheet,新光药业：2023年一季度报告.pdf,全文,1,pdfplumber.combined_pages,,300519,新光药业,2023,2023Q1,9229.671731,-9.42,3044.5257469999997,2966.859994,-29.18,0.19,3.48,1683,-28.9,51.150999781966135,32.98628419008936,3.3355229145171466,5.550946910313649,0.17491219002655395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
balance_sheet,新光药业：2023年三季度报告.pdf,全文,5,pdfplumber.combined_pages,,300519,新光药业,2023,2023Q3,,,,,,,,1172,,,,,,,60426.522353,9000.0,1646.777343,5995.741426,468.98230099999995,91926.907944,-4.018767196928524,0.0,5990.571153,0.0,24.208804999999998,8124.505997,-19.414154081156106,40839.149351,83802.401947,8.838006388672708,,,,,,,,,,,,,,,,,,,,,,,,,,,,
income_sheet,新光药业：2023年三季度报告.pdf,全文,7,pdfplumber.combined_pages,,300519,新光药业,2023,2023Q3,21611.393359,-17.65565862948296,,,,,,1175,-34.33788050920151,,,,,,,,,,,,,,,,,,,,,,15111.599935,11860.750424,236.67448,1835.532627,1308.941064,1176.316515,-1306.615175,200.966482,36.710710999999996,-48.394428000000005,7007.803779000001,6908.603779000001,5869.976938000001,,,,,,,,,,,,,,,
cash_flow_sheet,新光药业：2023年三季度报告.pdf,全文,9,pdfplumber.combined_pages,,300519,新光药业,2023,2023Q3,,,,,,,,1176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21787.272283000002,4174.865065999999,0.0,788.162168,2048.6792609999998,0.0,0.0,-8000.0,-1776.455673,-399.14869822040026,-235.0109338191181,-115.32397301759185,450.33490683671005,,
core_performance_indicators_sheet,新光药业：2023年三季度报告.pdf,全文,2,pdfplumber.combined_pages,,300519,新光药业,2023,2023Q3,21611.393359,-17.66,5869.976938000001,1959.361782,-36.22,0.37,2.44,1685,-34.34,45.11806699839358,27.161492276274107,2.33807353545687,5.282284589512299,0.2631526649483405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.211497759605912,149.06205085474593
balance_sheet,新光药业：2023年半年度报告.pdf,全文,37,pdfplumber.combined_pages,,300519,新光药业,2023,2023H1,,,,,,,,1175,,,,,,,54607.161902,14000.0,1198.5479890000001,5343.164462,148.320796,89593.353248,-6.455240494517514,0.0,5715.37289,0.0,335.415591,7816.487398,-22.852216286105577,38823.139113,81776.86585,8.724405454904087,,,,,,,,,,,,,,,,,,,,,,,,,,,,
income_sheet,新光药业：2023年半年度报告.pdf,全文,41,pdfplumber.combined_pages,,300519,新光药业,2023,2023H1,14903.855609999999,-12.56896062521498,,,,,,1177,-36.617460051385635,,,,,,,,,,,,,,,,,,,,,,10724.480717,7911.435132,165.176343,1278.046614,871.018642,767.324107,-271.561594,150.33056200000001,60.490164,-60.647427,4533.4468289999995,4534.246829,3853.9667,,,,,,,,,,,,,,,
cash_flow_sheet,新光药业：2023年半年度报告.pdf,全文,44,pdfplumber.combined_pages,,300519,新光药业,2023,2023H1,,,,,,,,1178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16844.628363,3699.9219700000003,0.0,230.298168,-2515.175428,0.0,0.0,-8000.0,-7595.816123999999,-340.53092717790304,-48.709999157425635,33.112642367065284,105.32113823454637,,
core_performance_indicators_sheet,新光药业：2023年半年度报告摘要.pdf;新光药业：2023年半年度报告.pdf,摘要,1,pdfplumber.combined_pages,,300519,新光药业,2023,2023H1,14903.855609999999,-12.57,3853.9667,3573.411778,-38.33,0.24,4.46,1689,-36.62,46.916856020185236,25.85885693507467,4.369709869481382,5.092531755398924,0.23040709531818218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-38.522365211084036,-73.41323344702855
balance_sheet,新光药业：2023年年度报告全文（更正后）.pdf,全文,73,pdfplumber.combined_pages,,300519,新光药业,2023,2023FY,,,,,,,,1177,,,,,,,54394.579289999994,14000.0,998.893791,7141.870423,1099.9084050000001,93040.579036,-2.855978991189917,0.0,6387.5802189999995,0.0,15.719187,8628.502217,-12.773288021597097,40762.341980000005,84412.07681900001,9.273912852220526,,,,,,,,,,,,,,,,,,,,,,,,,,,,
income_sheet,新光药业：2023年年度报告全文（更正后）.pdf,全文,78,pdfplumber.combined_pages,,300519,新光药业,2023,2023FY,27039.983767,-23.07014348239966,,,,,,1179,-40.860243242994954,,,,,,,,,,,,,,,,,,,,,,20377.323162,15879.533602000001,426.80197699999997,2645.4267670000004,1791.833479,1513.424596,-1889.074057,351.947493,70.814215,-50.333921000000004,7413.3032379999995,7316.010434000001,6435.648064999999,,,,,,,,,,,,,,,
cash_flow_sheet,新光药业：2023年年度报告全文（更正后）.pdf,全文,81,pdfplumber.combined_pages,,300519,新光药业,2023,2023FY,,,,,,,,1179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28305.018301999997,5989.956106000001,0.0,0.0,-5137.441283,0.0,0.0,-8000.0,-7808.398736,-375.3121445820134,-76.71170887295735,65.79378764706567,102.45378432221497,,
core_performance_indicators_sheet,新光药业：2023年年度报告摘要.pdf;新光药业：2023年年度报告全文（更正后）.pdf,摘要,3,pdfplumber.combined_pages,,300519,新光药业,2023,2023FY,27039.983767,-23.07,6435.648064999999,6012.357768,-42.71799800250567,0.4,7.62,1693,-40.86,41.273878938567925,23.800487901380176,7.1226274658446735,5.246531567073814,0.37229854992078415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-19.06731484575954,-71.9410588132143
balance_sheet,新光药业：2024年一季度报告.pdf,全文,5,pdfplumber.combined_pages,,300519,新光药业,2024,2024Q1,,,,,,,,1178,,,,,,,59584.381991999995,14000.0,775.349642,5033.505897999999,10.336511,94471.75938300001,1.5382324162516792,0.0,6081.596599,0.0,272.48098999999996,7817.372645999999,-10.099788007586913,43045.376116,86654.386737,8.274824875767814,,,,,,,,,,,,,,,,,,,,,,,,,,,,
income_sheet,新光药业：2024年一季度报告.pdf,全文,7,pdfplumber.combined_pages,,300519,新光药业,2024,2024Q1,10054.52593,8.936983058991519,,,,,,1180,-25.011830225129643,,,,,,,,,,,,,,,,,,,,,,7615.355949,6281.289825,164.525687,596.174251,367.694035,394.571079,-188.898928,84.419751,12.17628,-37.743708000000005,2600.819149,2618.996549,2283.0341359999998,,,,,,,,,,,,,,,
cash_flow_sheet,新光药业：2024年一季度报告.pdf,全文,9,pdfplumber.combined_pages,,300519,新光药业,2024,2024Q1,,,,,,,,1181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10420.256178,3887.150324,0.0,0.0,1302.652378,0.0,0.0,5189.802702,5189.802702,,74.89977070808501,25.100229291915,100.0,,
core_performance_indicators_sheet,新光药业：2024年一季度报告.pdf,全文,2,pdfplumber.combined_pages,,300519,新光药业,2024,2024Q1,10054.52593,8.94,2283.0341359999998,2134.203339,-28.07,0.14,2.67,1695,-25.01,37.52773757081553,22.70653188319939,2.462891284981803,5.313811980242769,0.23836745880351573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.21430379390671,303.5974309150138
balance_sheet,新光药业：2024年三季度报告.pdf,全文,5,pdfplumber.combined_pages,,300519,新光药业,2024,2024Q3,,,,,,,,1180,,,,,,,42461.212876,24500.0,1700.913633,6170.055213000001,12.133274,89245.170476,-4.079304534993755,0.0,5528.636671,0.0,36.374868,7453.196243,-14.969933087419484,38140.577955,81791.974233,8.351372072289704,,,,,,,,,,,,,,,,,,,,,,,,,,,,
income_sheet,新光药业：2024年三季度报告.pdf,全文,7,pdfplumber.combined_pages,,300519,新光药业,2024,2024Q3,21621.146022,0.0451274142207857,,,,,,1183,-35.63456867196299,,,,,,,,,,,,,,,,,,,,,,17784.771897,14036.492608,351.189138,1694.0449670000003,1172.488684,961.827984,-431.271484,202.412324,-39.042915,-21.348785,4333.303711,4262.731111,3778.235975,,,,,,,,,,,,,,,
cash_flow_sheet,新光药业：2024年三季度报告.pdf,全文,9,pdfplumber.combined_pages,,300519,新光药业,2024,2024Q3,,,,,,,,1183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20677.207481999998,3538.275718,0.0,0.0,-9071.642131999999,0.0,0.0,-6400.0,-11933.366414,-571.7514315371268,-29.65027298457007,76.01913674047015,53.631136244099906,,
core_performance_indicators_sheet,新光药业：2024年三季度报告.pdf,全文,1,pdfplumber.combined_pages,,300519,新光药业,2024,2024Q3,21621.146022,0.05,3778.235975,1197.917922,-38.86183077546625,0.24,1.51,1697,-35.63456867196299,35.079793671817605,17.474725766874524,1.4645910350415348,5.195565852903086,0.2247573147730668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.29412330939677,358.4679494229904
balance_sheet,新光药业：2024年半年度报告.pdf,全文,39,pdfplumber.combined_pages,,300519,新光药业,2024,2024H1,,,,,,,,1183,,,,,,,47055.345972,19000.0,1011.76861,6369.476226,4.360176999999999,88104.30745,-5.305503939404786,0.0,6273.98556,0.0,66.67111899999999,7564.603059,-12.95569231352032,36913.108908999995,80539.70439099999,8.585962795624926,,,,,,,,,,,,,,,,,,,,,,,,,,,,
income_sheet,新光药业：2024年半年度报告.pdf,全文,43,pdfplumber.combined_pages,,300519,新光药业,2024,2024H1,14621.003802000001,-1.8978431850226283,,,,,,1185,-33.814505221334684,,,,,,,,,,,,,,,,,,,,,,12163.871642,9649.993586,232.818357,1146.75323,824.2833929999999,695.562103,-385.539027,158.909446,-0.198345,-19.790554999999998,2838.26293,2867.69033,2550.766929,,,,,,,,,,,,,,,
cash_flow_sheet,新光药业：2024年半年度报告.pdf,全文,47,pdfplumber.combined_pages,,300519,新光药业,2024,2024H1,,,,,,,,1185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14532.186068,2788.987728,0.0,0.0,-3651.8942810000003,0.0,0.0,-6400.0,-7339.2333180000005,3.3779491474167043,-38.00107732179335,49.75852548580879,87.20256902452654,,
core_performance_indicators_sheet,新光药业：2024年半年度报告摘要.pdf;新光药业：2024年半年度报告.pdf,摘要,1,pdfplumber.combined_pages,,300519,新光药业,2024,2024H1,14621.003802000001,-1.9,2550.766929,2257.454206,-36.83,0.16,3.01,1701,-33.81,33.99910350423422,17.445908390031892,2.8029084823066,5.051952240737241,0.17494269327654435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-54.5828624463053,-88.27293955976135
balance_sheet,新光药业：2024年年度报告.pdf,全文,76,pdfplumber.combined_pages,,300519,新光药业,2024,2024FY,,,,,,,,1185,,,,,,,50341.612546,17000.0,1180.092288,6933.749663,1099.9084050000001,90978.133537,-2.2167161042731434,0.0,5600.853821,0.0,7.014112,7924.950577,-8.400112425400012,38901.202436,83053.18296,8.710830030137947,,,,,,,,,,,,,,,,,,,,,,,,,,,,
income_sheet,新光药业：2024年年度报告.pdf,全文,81,pdfplumber.combined_pages,,300519,新光药业,2024,2024FY,26765.992741,-1.013281029903524,,,,,,1187,-21.701757956523675,,,,,,,,,,,,,,,,,,,,,,21746.055634,17711.659625,440.63840700000003,2437.1913870000003,1751.2159920000001,1262.415644,-1866.7302579999998,284.49586,-10.969609,-39.046236,5734.559391,5700.608190999999,5038.999299,,,,,,,,,,,,,,,
cash_flow_sheet,新光药业：2024年年度报告.pdf,全文,84,pdfplumber.combined_pages,,300519,新光药业,2024,2024FY,,,,,,,,1187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26147.92811,5343.405226,0.0,0.0,-3026.821931,0.0,0.0,-6400.0,-4052.966744,48.09477741813927,-131.8393553046139,74.6816374815041,157.9090183622785,,
core_performance_indicators_sheet,新光药业：2024年年度报告.pdf;新光药业：2024年年度报告摘要.pdf,全文,7,pdfplumber.combined_pages,,300519,新光药业,2024,2024FY,26765.992741,-1.01,5038.999299,4539.396853,-24.49888998355428,0.31,6.06,1703,-21.701757956523675,33.82775002449515,18.82612517966236,5.465650672516983,5.10944439359407,0.3287270987294495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-26.50368296374416,2.712433206238249
balance_sheet,新光药业：2025年一季度报告.pdf,全文,5,pdfplumber.combined_pages,,300519,新光药业,2025,2025Q1,,,,,,,,1186,,,,,,,56028.292488,17000.0,786.033588,4940.219945000001,54.243651,92393.40068600001,1.5556124246321563,0.0,5029.100597,0.0,255.47222000000002,6892.716809999999,-14.129024055682379,41355.380547,85500.683876,7.460183042103812,,,,,,,,,,,,,,,,,,,,,,,,,,,,
income_sheet,新光药业：2025年一季度报告.pdf,全文,7,pdfplumber.combined_pages,,300519,新光药业,2025,2025Q1,9325.009570999999,-7.255601746705138,,,,,,1189,7.496338854567173,,,,,,,,,,,,,,,,,,,,,,6692.086451,5894.110785,165.48058500000002,569.584103,461.91398899999996,427.745745,-826.748756,66.727164,21.604491,-9.667741,2792.745607,2815.366197,2454.1781109999997,,,,,,,,,,,,,,,
cash_flow_sheet,新光药业：2025年一季度报告.pdf,全文,9,pdfplumber.combined_pages,,300519,新光药业,2025,2025Q1,,,,,,,,1189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9915.923963,4182.5265229999995,0.0,0.0,1504.153419,0.0,0.0,5686.679942,5686.679942,9.57410654182514,73.5495326914602,26.4504673085398,100.0,,
core_performance_indicators_sheet,新光药业：2025年一季度报告.pdf,全文,2,pdfplumber.combined_pages,,300519,新光药业,2025,2025Q1,9325.009570999999,-7.26,2454.1781109999997,2336.6499559999997,9.485816712050397,0.15,2.91,1707,7.496338854567173,36.79244251576757,26.318236912402632,2.7329020658931786,5.225823881288787,0.255637101332618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.24951199347876,94.65811419812525
balance_sheet,新光药业：2025年三季度报告.pdf,全文,6,pdfplumber.combined_pages,,300519,新光药业,2025,2025Q3,,,,,,,,1188,,,,,,,29063.115754000002,40000.0,1303.632047,6045.547458,0.0,89340.61440199999,-1.799904077317705,0.0,4687.03065,0.0,35.379084000000006,6545.777272,-18.924877941249125,38634.82027,82794.83713,7.32676545355554,,,,,,,,,,,,,,,,,,,,,,,,,,,,
income_sheet,新光药业：2025年三季度报告.pdf,全文,9,pdfplumber.combined_pages,,300519,新光药业,2025,2025Q3,20561.856788999998,-4.899320470442004,,,,,,1191,19.992977251771592,,,,,,,,,,,,,,,,,,,,,,15528.553111000001,12517.339618,360.516686,1417.974686,1331.6157759999999,1004.172184,-1103.065839,186.261676,-3.41709,-6.290472,5502.2446119999995,5357.173938,4533.617834000001,,,,,,,,,,,,,,,
cash_flow_sheet,新光药业：2025年三季度报告.pdf,全文,10,pdfplumber.combined_pages,,300519,新光药业,2025,2025Q3,,,,,,,,1191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20421.674219,5058.805601,0.0,0.0,-21537.302393,0.0,0.0,-4800.0,-21278.496791999998,-78.31093133146794,-23.77426211282905,101.21627765123571,22.557984461593357,,
core_performance_indicators_sheet,新光药业：2025年三季度报告.pdf,全文,2,pdfplumber.combined_pages,,300519,新光药业,2025,2025Q3,20561.856788999998,-4.9,4533.617834000001,1404.9350550000001,17.28141212332576,0.28,1.64,1709,19.992977251771592,39.12349576962127,22.04867916610214,1.6968872742560586,5.11347785482529,0.31243603235746403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.608715098801746,82.30567937700837
balance_sheet,新光药业：2025年半年度报告.pdf,全文,37,pdfplumber.combined_pages,,300519,新光药业,2025,2025H1,,,,,,,,1191,,,,,,,30632.159605,37000.0,1083.140899,6159.609812,41.982206,87993.972663,-3.28008583819361,0.0,5135.973965,0.0,45.481421000000005,6528.169447,-18.801453426761437,37291.972077,81465.803216,7.4188825091482515,,,,,,,,,,,,,,,,,,,,,,,,,,,,
income_sheet,新光药业：2025年半年度报告.pdf,全文,42,pdfplumber.combined_pages,,300519,新光药业,2025,2025H1,14094.292919999998,-3.6024262706774923,,,,,,1193,25.090599408504406,,,,,,,,,,,,,,,,,,,,,,10822.751407,8936.381165,237.96346699999998,1076.64938,935.6667779999999,698.5742650000001,-1065.899374,130.549717,11.828954,-17.767657999999997,3528.8649549999996,3628.5483590000003,3190.769641,,,,,,,,,,,,,,,
cash_flow_sheet,新光药业：2025年半年度报告.pdf,全文,45,pdfplumber.combined_pages,,300519,新光药业,2025,2025H1,,,,,,,,1193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14155.154515,3682.7143990000004,0.0,324.192727,-18592.16734,0.0,0.0,-4800.0,-19709.452941,-168.5492078942516,-18.685015814615248,94.33121962164765,24.353796192967607,,
core_performance_indicators_sheet,新光药业：2025年半年度报告.pdf;新光药业：2025年半年度报告摘要.pdf,全文,7,pdfplumber.combined_pages,,300519,新光药业,2025,2025H1,14094.292919999998,-3.6,3190.769641,2943.927134,30.41,0.2,3.8,1711,25.09,36.59574683367655,22.6387351186114,3.613696812384474,5.106341878724175,0.23083549195646874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-48.854922746330764,-69.9862236282491
balance_sheet,新天药业：2022年年度报告.pdf,全文,79,pdfplumber.combined_pages,,002873,新天药业,2022,2022FY,,,,,,,,1192,,,,,,,10066.754698,11.157960000000001,23298.892073,18334.364768,22836.172159,184385.07791400002,20.953734214668767,31736.695696,9566.706814,0.0,1385.885305,71464.898141,13.036228337660646,50230.215577999996,112920.179773,38.758504185643645,,,,,,,,,,,,,,,,,,,,,,,,,,,,
income_sheet,新天药业：2022年年度报告.pdf,全文,84,pdfplumber.combined_pages,,002873,新天药业,2022,2022FY,108767.32948800002,12.149249295110847,,,,,,1195,15.403352094423624,,,,,,,,,,,,,,,,,,,,,,96698.452577,26889.897867000003,1270.319048,53197.840389,14595.646765000001,2402.671182,1126.4778410000001,696.8282519999999,-470.92058899999995,-36.7966,12216.717778,12159.477995000001,11610.189784,,,,,,,,,,,,,,,
cash_flow_sheet,新天药业：2022年年度报告.pdf,全文,87,pdfplumber.combined_pages,,002873,新天药业,2022,2022FY,,,,,,,,1195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113769.123453,7581.817401,13500.0,8500.0,-7917.26113,34700.0,27800.0,3154.388684,2818.944955,110.94271400201198,268.9593987123456,-280.85901840534524,111.89961969299964,,
core_performance_indicators_sheet,新天药业：2022年年度报告.pdf;新天药业：2022年年度报告摘要.pdf,全文,7,pdfplumber.combined_pages,,002873,新天药业,2022,2022FY,108767.32948800002,12.15,11610.189784,10576.937989,,0.5007,12.05,1715,15.403352094423624,75.27759668865761,10.67433561038282,9.366738531821767,4.8697855129170815,0.3269727750628387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
balance_sheet,新天药业：2023年一季度报告.pdf,全文,4,pdfplumber.combined_pages,,002873,新天药业,2023,2023Q1,,,,,,,,1195,,,,,,,11661.320061,10.495557000000002,22397.616805,21069.098442,25908.295376,190255.86359000002,3.1839809069247034,37755.48184,8736.747135,0.0,958.9867029999999,74702.167497,6.014888501560029,52739.449259,115553.696093,39.26405530290652,,,,,,,,,,,,,,,,,,,,,,,,,,,,
income_sheet,新天药业：2023年一季度报告.pdf,全文,6,pdfplumber.combined_pages,,002873,新天药业,2023,2023Q1,20875.587911000002,-16.235032803376427,,,,,,1197,-18.740697350325583,,,,,,,,,,,,,,,,,,,,,,18351.944853,4578.697094,345.568848,10021.036791,2653.5107780000003,399.00278199999997,354.12856,111.68306000000001,-6.65315,-38.335004,2589.729348,2614.8900510000003,2509.2336809999997,,,,,,,,,,,,,,,
cash_flow_sheet,新天药业：2023年一季度报告.pdf,全文,8,pdfplumber.combined_pages,,002873,新天药业,2023,2023Q1,,,,,,,,1198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24506.044225,-31.148789,0.0,0.0,-3434.576682,12700.0,7300.0,5060.290834,1594.5653630000002,-77.81629114760398,-1.953434441934507,-215.39265568507142,317.346090127006,,
core_performance_indicators_sheet,新天药业：2023年一季度报告.pdf,全文,1,pdfplumber.combined_pages,,002873,新天药业,2023,2023Q1,20875.587911000002,-16.24,2509.2336809999997,2393.935004,,0.1021,2.2,1719,-18.740697350325583,78.0667394206065,12.019942584121454,2.071707859585306,4.701846807027337,-0.0012674353054405697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
balance_sheet,新天药业：2023年三季度报告.pdf,全文,5,pdfplumber.combined_pages,,002873,新天药业,2023,2023Q3,,,,,,,,1196,,,,,,,20456.645433,9.433548,27740.673212,17033.324348,28276.447248,207209.00763,12.643136370062127,43300.0,8044.271428,0.0,333.032642,87666.50728600001,23.306959123492273,56029.28822,119542.500344,42.30825111741307,,,,,,,,,,,,,,,,,,,,,,,,,,,,
income_sheet,新天药业：2023年三季度报告.pdf,全文,7,pdfplumber.combined_pages,,002873,新天药业,2023,2023Q3,77566.52387799999,-10.76453172983555,,,,,,1199,-16.37556010438174,,,,,,,,,,,,,,,,,,,,,,67352.68862100001,17736.402694999997,1143.617086,33880.695811000005,11193.665648999999,2291.611946,1106.695434,535.46232,-301.744217,-45.129718,10400.699246,10295.652612,8771.166899,,,,,,,,,,,,,,,
