serial_number,stock_code,stock_abbr,asset_cash_and_cash_equivalents,asset_accounts_receivable,asset_inventory,asset_trading_financial_assets,asset_construction_in_progress,asset_total_assets,asset_total_assets_yoy_growth,liability_accounts_payable,liability_advance_from_customers,liability_total_liabilities,liability_total_liabilities_yoy_growth,liability_contract_liabilities,liability_short_term_loans,asset_liability_ratio,equity_unappropriated_profit,equity_total_equity,report_period,report_year
1515,002737,葵花药业,285056.305261,13424.462516999998,55553.69324,122000.0,1671.433892,711194.890492,1.1403000778302956,82173.123599,0.0,223031.58814299997,-16.412951580673223,14231.516291999998,43000.0,31.360122397491942,282264.57091999997,488163.302349,2023Q1,2023
1516,002737,葵花药业,172386.298619,11536.860697,80393.710704,140000.0,2953.998549,634498.452059,-9.766837897596025,75572.911667,0.0,162439.684584,-42.92725589645808,11159.148625,1000.0,25.60127358181407,268369.67104499997,472058.767475,2023Q3,2023
1519,002737,葵花药业,197146.247876,15622.572393999999,85557.993633,120000.0,3462.253464,650858.122646,-7.440299821374788,76583.12660599999,0.0,200071.084652,-25.89299525073678,42827.482302,4000.0,30.739584817445404,247067.03399099997,450787.03799399995,2023H1,2023
1520,002737,葵花药业,228700.941954,6633.584744,87318.983101,131510.46,3569.5174079999997,688191.255492,-2.1308231242754854,73459.634867,0.0,187722.61978399998,-30.13072925035602,29732.479511,1443.273426,27.277681645314395,295163.364196,500468.635708,2023FY,2023
1522,002737,葵花药业,349667.746715,8043.961079000001,90991.53967,30015.9,3699.36725,714659.531144,3.8460639307422393,90727.612249,0.0,186913.355424,-0.23398574332827762,15697.236041,1370.0,26.154182135484316,320681.693082,527746.1757199999,2024Q1,2024
1524,002737,葵花药业,119899.69231900001,36974.425427999995,93022.818124,100000.0,4873.97756,593172.053575,-13.80709231027196,63354.532873000004,0.0,123342.344695,-35.47812402477738,3776.5168369999997,60.965175,20.793687759162903,266246.904846,469829.70888,2024Q3,2024
1526,002737,葵花药业,170484.64496900002,20900.206872,90705.824995,80000.0,4200.104536,625095.420744,-9.16835752335907,81424.849941,0.0,164272.333168,-15.116340248693211,3388.491497,1443.273426,26.279561122441127,256196.63998,460823.087576,2024H1,2024
1528,002737,葵花药业,104022.890813,20774.041862000002,86731.079853,125825.66,3083.554791,582587.596773,-15.345103250912734,31904.938232999997,160.12232,123587.675846,-32.395791709485074,28407.867083999998,2.209347,21.213578272273935,256767.90660900003,458999.92092700006,2024FY,2024
1532,002737,葵花药业,93999.83333400001,20699.583178999997,78666.404865,146000.0,2974.626895,577440.5931020001,-0.883472923129426,32789.746841,145.99388000000002,112564.723348,-8.912074121947251,23551.859886000002,2.209347,19.49373228911816,262479.08871700004,464875.869754,2025Q1,2025
1534,002737,葵花药业,68549.846848,21815.465044999997,67529.668005,150000.0,4677.8958219999995,512345.337574,-12.056943812068356,25684.119858000002,117.737,89155.409046,-29.878737365595782,15833.847653,1800.0,17.401428783983604,224214.03724,423189.928528,2025Q3,2025
1536,002737,葵花药业,144157.07097200002,20826.566036,74851.262397,120000.0,4370.08778,571901.610417,-1.8342282628724842,32820.602057,131.86543999999998,104789.793103,-15.545279372157758,21889.202356,2.209347,18.32304564181816,264898.89715,467111.81731400004,2025H1,2025
1539,002424,贵州百灵,60502.276198,153408.446123,65944.196947,0.0,18244.651667,689439.880675,6.496451106856712,50327.668213,0.0,289749.3904,14.295724254945211,15591.309562,148058.77641700002,42.02678123527162,217397.103936,399690.490275,2022FY,2022
1541,002424,贵州百灵,50454.697209,184527.52896199998,83347.40795,0.0,20774.230844,708593.593992,2.7781556962221865,58768.804685,0.0,309718.35074699996,1.915254511315222,10410.277965000001,144661.878499,43.708883819022596,226627.743414,398875.24324499996,2023Q1,2023
1543,002424,贵州百灵,30613.59833,187811.976593,117727.07207200001,0.0,23306.21873,715771.807395,3.8193216635828446,70712.718673,0.0,310840.936177,1.3486291160386876,6865.910817,153576.70541700002,43.42737908444358,231445.167172,404930.87121799996,2023Q3,2023
1544,002424,贵州百灵,49565.685342000004,185269.977368,95419.383089,0.0,24276.334235,718629.841235,4.233865979934529,70128.996154,0.0,315607.190285,4.252856106325343,9120.111353,156029.282122,43.91790768702478,229430.92877600002,403022.65095,2023H1,2023
1546,002424,贵州百灵,41793.853762,173081.16398699998,98657.258673,0.0,25807.203600999997,734908.1335529999,6.5949554344729755,90477.029056,0.0,382183.300042,27.02503399510283,9275.069562,143601.761252,52.00422782018887,175860.547053,352724.83351100003,2023FY,2023
1548,002424,贵州百灵,29890.502785,238930.24563699999,121878.836567,0.0,28745.419754000002,779396.8923010001,6.053648982344772,85440.269595,0.0,430027.391908,15.030283134604408,4743.9841049999995,159849.352789,55.174378568336024,181030.057367,349369.50039299997,2024Q1,2024
1550,002424,贵州百灵,18165.497616,144006.794974,91326.850296,0.0,13649.656513999998,628610.886174,-11.89664527728823,78917.338726,0.0,300340.750328,-25.591605246748006,10434.044877,97507.69967100001,47.77848378605162,160385.641542,328270.135846,2025Q3,2025
1552,002424,贵州百灵,49162.507063,139558.43010199998,87143.531825,0.0,35305.532428,686350.368125,-3.8041318135196853,67788.61342200001,0.0,358677.854857,-11.594943626934066,7022.532242,152326.41842200002,52.25871093168505,159887.663292,327672.513268,2025H1,2025
1554,002898,赛隆药业,7226.980486,6102.229598,6397.08465,0.0,137.58361399999998,84799.109115,-3.9413351407790453,9292.834545,1.604985,32164.239901999998,11.207469254310599,2352.55721,10006.308104000002,37.92992666748489,4480.250145,52634.869213,2022FY,2022
1556,002898,赛隆药业,4734.33479,5694.380840999999,7647.209723999999,0.0,428.612248,82725.945627,-2.4447939484700156,9385.485651,1.134674,29771.338957999997,-18.28965408391441,1740.072414,8006.956804,35.987910119800745,4799.987601,52954.606669,2023Q1,2023
1558,002898,赛隆药业,2287.4071129999998,2953.946739,9389.723918000002,3000.0,595.09464,81263.158279,-4.1697971510582,7407.159294,2.5288150000000003,28195.868864999997,-24.982892418018434,1138.818986,7000.0,34.69698872420808,4912.670346,53067.289414,2023Q3,2023
1560,002898,赛隆药业,5867.913233,4723.85301,9307.530948,1500.0,357.24059,85721.19232999999,1.0873737054825796,9441.83993,1.284781,32787.569338,-9.655858979694738,2458.8522199999998,8000.0,38.249082224355945,4779.003924000001,52933.622992000004,2023H1,2023
1562,002898,赛隆药业,8711.867226,2839.020322,8887.152355,214.36,143.59467,81384.357435,-4.029553844143288,6352.899071,10.0,27796.188944,-23.42414351691813,1153.157551,9004.781938,34.15421565034809,5340.25641,53588.168491000004,2023FY,2023
1565,002898,赛隆药业,5654.481692,4802.907843,7923.12,214.36,268.97907200000003,78430.774404,-3.62917779790664,5217.0419679999995,10.0,24680.196847,-11.800880443083445,1025.754994,8001.309716,31.46749096199323,5502.665476,53750.577557000004,2024Q1,2024
1566,002898,赛隆药业,5845.447712,8151.725358,8845.21192,999.9,2593.079012,84107.826426,3.346428081311793,6618.722081,0.0,31240.956075,9.701682069789088,1194.312285,11827.085889,37.14393464024006,4618.95827,52866.870351,2024Q3,2024
1569,002898,赛隆药业,3231.7204829999996,8564.793087,8239.252977,214.36,610.277021,79647.929095,-2.1336143636531726,5866.504186,10.0,26235.292489,-3.989309519849668,629.2406440000001,9998.612306,32.93907674323569,5164.724525,53412.636606,2024H1,2024
1570,002898,赛隆药业,4884.338315999999,6704.697503,2875.366923,214.36,589.212671,80822.33772899999,-0.6905746063657011,6011.836823,10.0,30894.60956,12.338410126063017,1150.706152,12813.445963,38.22533525767426,1673.6952880000001,49927.728169,2024FY,2024
1572,002898,赛隆药业,3297.351485,8440.132166,8939.114395999999,0.0,893.161167,80606.885146,-0.2665755397009313,6229.689205,0.0,30754.859699,1.323610704818567,1455.890059,13528.458112,38.15413490211781,1569.84476,49852.025447,2025Q1,2025
1575,000766,通化金马,33682.163018,42391.482503,38137.260142,12.8392,26738.774254,468511.49873900006,0.9550863577581898,21551.191216,0.0,231661.37447600003,-66.86333645256887,3979.456476,2504.254234,49.44625160738151,-238071.27742199998,236850.124263,2022FY,2022
1576,000766,通化金马,21953.307355,36473.327283,40208.73173,12.197239999999999,27482.758130000002,450052.1306,-3.9400032205577715,19820.249175999998,0.0,212529.876267,-28.0542678046251,1357.623594,13011.75,47.223390762234516,-237375.032637,237522.254333,2023Q1,2023
1578,000766,通化金马,18100.698327000002,42206.493204,38505.020068,10.85496,27064.177819999997,446626.772129,-4.671118354384657,21712.496645,0.0,214843.45633400002,-23.79427555771253,2007.570746,13011.75,48.10357769416169,-236516.21382399998,231783.31579499997,2023Q3,2023
1580,000766,通化金马,22911.138706,43653.841564999995,37821.983723000005,11.61364,27431.561891,453413.898701,-3.2224609382342297,22478.794835,0.0,215533.33783499998,-22.978965131062573,1426.476243,13011.75,47.53567070892365,-236993.58629099999,237880.56086599999,2023H1,2023
1583,000766,通化金马,17744.596268,49682.139571,36916.901148000004,10.85496,26793.791438999997,451924.43652299995,-3.5403746248799077,18334.957755,0.0,220111.718694,-14.790072132463298,1166.208252,13016.423986,48.70542526699545,-233677.90703200002,231812.717829,2023FY,2023
1584,000766,通化金马,24455.523095,50530.060859,38505.111439,107.06411999999999,26816.618109,460502.146845,1.8980408291250874,16001.135702000001,0.0,227772.84932399998,12.066399288762367,1302.396324,22515.183382,49.461843095525424,-232759.278964,232729.297521,2024Q1,2024
1586,000766,通化金马,27574.228101999997,48337.233519,40310.613085000005,107.02216000000001,26929.802282999997,459779.817874,1.7382068142713192,12851.560573,0.0,225580.634371,10.32500154144165,1275.036314,23370.611111000002,49.062752561448676,-231285.53204899997,234199.183503,2024Q3,2024
1588,000766,通化金马,26464.030202,49741.959881,39023.317098,11.32184,26928.200507999998,459957.268911,1.7774724575202787,13247.710599,0.0,226909.40967399997,12.399586325392095,1211.635475,23470.611111000002,49.33271523488111,-232431.07273400002,233047.859237,2024H1,2024
1590,000766,通化金马,27417.74908,49955.196608,38219.309701,13.656239999999999,27226.411172000004,448361.860264,-0.7883123750531301,18215.740380000003,0.0,222821.568087,276.7497325657872,1465.5484,19474.84861,49.69681586114403,-228034.174471,225540.292177,2024FY,2024
1592,000766,通化金马,33201.337468,50932.405201,36755.324135,107.79723999999999,27443.463783999996,452387.413266,0.8978357346518467,14898.454424000001,0.0,225690.12210799998,1.3698003092323743,1332.2252720000001,24969.004027000003,49.888682905352205,-226875.898264,226697.29115799998,2025Q1,2025
1594,000766,通化金马,32227.565185000003,49362.394411,38117.371035000004,107.78872,29848.697123,452762.515918,0.9814964304521466,14435.106574000001,0.0,222638.454431,-73.83187203519539,1374.8530560000002,25972.34597,49.173340681612906,-225537.82766999997,230124.061487,2025Q3,2025
1596,000766,通化金马,34368.678624,51398.763743999996,36754.737285,106.83004199999999,27817.066730000002,453662.15500200004,1.1821466560244795,19463.619978,0.0,226436.99842199998,1.7671797428697609,1831.5524059999998,24971.6075,49.913133799093664,-226353.775021,227225.15658,2025H1,2025
1599,300391,长药控股,1747.479079,142897.053449,5947.37982,0.0,17793.586185,357858.79206199996,-15.088143839872409,19660.61906,0.0,191396.710132,-26.771960990797904,1447.910066,53849.508175999996,53.483864132319546,-35609.237398000005,166462.08193,2022FY,2022
1601,300391,长药控股,1262.860641,141321.233263,7159.024789,0.0,17404.689971,366830.91187199997,2.507167633999491,24239.959966,0.0,203450.15201400002,6.4058039624740655,1980.677004,52757.373341000006,55.46156156136342,-37905.051562,163380.759858,2023Q1,2023
1603,300391,长药控股,1382.521299,157378.666788,5691.189447,0.0,18402.215581,374268.608811,4.58555640185501,28341.869725,0.0,215562.141254,15.287994916735984,3401.9593689999997,47540.42712,57.59557071559149,-47194.476819999996,158706.467557,2023Q3,2023
1605,300391,长药控股,1279.110881,122205.04417000001,13677.482568000001,0.0,18822.838105000003,373245.351425,4.2996175319158505,24984.263556,0.0,204540.21211400002,9.926587341828947,2619.321042,50690.907527999996,54.80047141460525,-38030.743544,168705.13931099998,2023H1,2023
1607,300391,长药控股,1520.330056,163915.69493199998,5185.818915,0.0,18481.773321,344575.706165,-3.711823264271974,34104.346665,0.0,242843.563211,21.706241501977292,1695.163386,20511.623023,70.47611275726862,-96174.568898,101732.142954,2023FY,2023
1609,300391,长药控股,855.000663,160385.38099,5370.438997,0.0,19478.413188,343196.842854,-0.40016265985383354,35832.699295,0.0,249576.726842,4.30875952722039,1357.35335,21498.395728,72.72116047645954,-100925.159125,93620.116012,2024Q1,2024
1611,300391,长药控股,673.644247,152189.891872,4542.0832359999995,0.0,19607.945712,309112.402779,-10.291875704382477,32593.744477999997,0.0,235390.777413,-2.608123226108813,1443.513269,19998.395728,76.15054436404893,-114271.64159700001,73721.625366,2024Q3,2024
1613,300391,长药控股,1006.053975,152031.21103399998,5415.217168,0.0,18924.824761,310780.970423,-9.807637374707255,32547.626116000003,0.0,233219.343714,-5.262583824764933,1374.004715,21972.395728,75.04299359017,-111431.874805,77561.626709,2024H1,2024
1614,300391,长药控股,829.653614,97991.697501,4245.099674,0.0,0.0,199571.76421199998,-42.08188196632902,22240.646692,0.0,241707.26644299997,2.3516618868065433,2308.82726,20848.38493,121.11295773596535,-158970.741748,-42135.502231,2024FY,2024
1616,300534,陇神戎发,9783.370164,19493.909763,6338.885132,0.0,64.712272,91279.287168,10.766030603618743,6988.7361359999995,53.854693000000005,14966.12961,86.476522089382,851.975011,0.0,16.39597555407588,18174.623229,76313.157558,2022FY,2022
1618,300534,陇神戎发,9783.370164,19493.909763,6338.885132,0.0,64.712272,91279.287168,134.90920704895265,6988.7361359999995,53.854693000000005,14966.12961,-52.251316764591174,851.975011,0.0,16.39597555407588,18174.623229,76313.157558,2023Q1,2023
1620,300534,陇神戎发,26344.447055,23825.981596,12686.562445,0.0,8200.68108,132342.548221,1.6532626047629166,32902.614398000005,45.151022,63585.04195,26.29574747957432,1923.191387,3003.041668,48.04580447084846,22817.61482,68757.506271,2023Q3,2023
1623,300534,陇神戎发,25809.28888,25950.595228,12793.133231,0.0,3704.0826020000004,130312.765831,0.09417216034563754,33166.012582999996,27.014015999999998,63400.397795000004,-23.866548911090753,1860.308075,3003.041667,48.6524841911672,21354.175993,66912.368036,2023H1,2023
1624,300534,陇神戎发,28894.521964,22301.383711000002,9740.026168,0.0,10570.275664,133665.146191,1.452819099979555,24356.087717,144.931846,62514.090370000005,19.10505018582499,6565.222359,3003.345835,46.76917816756125,23301.759618,71151.055821,2023FY,2023
1626,300534,陇神戎发,32736.114974,23238.426749000002,9833.549941,0.0,11536.29766,143001.599451,6.984957205417418,32541.415155000002,103.814886,68770.27968400001,11.918326141247755,5680.644693,303.113833,48.090566782481616,25515.862456,74231.319767,2024Q1,2024
1629,300534,陇神戎发,31573.870785000003,20234.841387,10780.407723,0.0,11250.36118,137300.092706,2.719442291864069,39640.217113,87.103166,65281.057307,5.850824874704889,1259.651842,3003.345835,47.54625872451959,24565.099369,72019.035399,2024Q3,2024
1631,300534,陇神戎发,35299.320286,18416.433327000002,10143.172059,0.0,10774.775753,137275.839202,2.701297319377871,37660.673186,160.740336,64823.681177,4.8598356417202195,2034.8315260000002,324.518166,47.22147870581407,24840.364393,72452.158025,2024H1,2024
1632,300534,陇神戎发,28965.306527999997,20388.881252000003,11582.433695,0.0,2760.755873,140231.206583,4.912320510701759,36108.133143,185.34231,67438.696678,18.480394060531186,2239.860038,3003.345835,48.09107638825343,24209.919445,72792.509905,2024FY,2024
1634,300534,陇神戎发,27484.926871,22412.689127,13292.890114,0.0,3093.1792379999997,143354.10576500001,-0.9106432777449509,36777.4025,185.79987,66664.720024,-9.366559340024533,694.2796860000001,121.532,46.50353030926319,26630.919895,76689.38574099999,2025Q1,2025
1637,300534,陇神戎发,17864.604367,21684.00285,12498.944462000001,0.0,2405.897896,132393.451772,-8.486876603088296,28272.515914999996,3.252852,56711.768567,-33.022689666231805,669.77818,490.49286100000006,42.835780628082404,25654.676503,75681.683205,2025Q3,2025
1639,300534,陇神戎发,21515.124681,23485.476297999998,12690.116069,0.0,3551.006127,138171.751512,-4.492794946832272,33170.874448,1.976352,61101.692315,-24.195917823061716,722.026093,490.49286100000006,44.22155154463206,26398.842428,77070.05919700001,2025H1,2025
1640,300147,香雪制药,16650.330905000003,59998.684805,5376.587449000001,0.0,161682.045777,935300.0538979999,-17.81622451355534,82336.760686,79.816514,653481.877177,-15.721420616631079,24898.722213999998,192608.293794,69.86868807004967,-50011.650135,281818.176721,2022FY,2022
